cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CR19b175904-210,428.903125,444.07604166666664,20.346875,1,15,10.62,4.443,1.412,0.9991,0.6947,0.9333333333333333,50
CR19b175904-211,425.6659226190476,450.8311011904762,17.59672619047619,1,21,3.015,10.09,6.965,0.8601,1.0,0.8571428571428571,50
CR19b175904-212,420.1067708333333,454.96458333333334,17.051041666666666,1,30,1.984,4.685,15.12,0.9514,0.9833,0.7333333333333333,50
CR19b175904-213,449.8987873134328,426.27495335820896,17.505130597014926,1,67,1.285,1.761,52.15,0.9409,0.9263,0.7761194029850746,50
CR19b175904-214,483.1339760638298,397.4182180851064,17.5718085106383,1,47,1.408,13.37,33.37,0.9036,0.8443,0.6170212765957447,50
CR19b175904-215,445.4470108695652,429.9945652173913,17.331521739130434,4,23,2.418,5.264,9.513,0.8502,0.9348,0.8260869565217391,50
CR19b175904-216,411.8072916666667,467.90972222222223,17.163194444444443,2,9,5.245,3.005,1.716,0.9716,0.5622,1.0,50
CR19b175904-217,393.9350464876033,479.9776601239669,17.71177685950413,2,121,3.374,2.165,35.86,0.9898,0.8466,0.9090909090909091,50
CR19b175904-218,444.8645833333333,427.1015625,17.421875,4,6,5.072,4.271,1.183,0.8502,0.85,0.8333333333333334,50
CR19b175904-219,441.6150568181818,434.00142045454544,17.423295454545453,3,11,2.496,1.342,4.407,0.8145,0.8236,0.7272727272727273,50
CR19b175904-220,409.177734375,463.26171875,17.63671875,1,8,5.239,5.184,1.527,0.4991,1.0,0.875,50
CR19b175904-221,485.30184659090907,388.69460227272725,17.736505681818183,1,22,2.427,2.228,9.064,0.8817,0.9318,0.5454545454545454,50
CR19b175904-222,430.4546178343949,443.3785828025478,18.028960987261147,4,157,3.817,1.66,41.13,0.9865,0.8799,0.9171974522292994,50
CR19b175904-223,406.9011567679558,469.6426968232044,17.235928867403317,2,181,4.044,1.392,44.76,0.9987,0.8362,0.7845303867403315,50
CR19b175904-224,388.58394798136646,486.54114906832297,17.863839285714285,2,161,3.873,2.171,41.57,0.9991,0.8184,0.9254658385093167,50
CR19b175904-225,374.9415246212121,502.24408143939394,17.126893939393938,2,132,2.863,2.011,46.1,0.9808,0.9432,0.8712121212121212,50
CR19b175904-226,391.81795058139534,483.1593386627907,17.5265261627907,3,86,3.406,3.321,25.25,0.9991,0.8812,0.872093023255814,50
CR19b175904-227,483.9658203125,393.84619140625,18.20947265625,2,32,8.986,7.538,3.561,0.999,0.9112,0.875,50
CR19b175904-228,491.03541666666666,386.6166666666667,18.082291666666666,1,15,2.185,2.074,6.864,0.8022,0.9733,0.6666666666666666,50
CR19b175904-229,440.97372159090907,438.02982954545456,17.42578125,2,44,2.482,2.388,17.73,0.9603,0.92,0.7727272727272727,50
CR19b175904-230,409.221240942029,477.17346014492756,17.19746376811594,2,69,2.29,2.847,30.13,0.9934,0.8441,0.8405797101449275,50
CR19b175904-231,463.2638888888889,418.109375,17.432291666666668,2,9,7.305,75.17,1.232,0.9991,0.5111,0.8888888888888888,50
CR19b175904-232,393.4642857142857,486.2075892857143,17.241071428571427,4,14,9.247,1.528,1.514,0.999,0.92,1.0,50
CR19b175904-233,380.97557218309856,496.82658450704224,17.369938380281692,2,71,3.187,5.42,22.28,0.9986,0.7403,0.8591549295774648,50
CR19b175904-234,457.2538435828877,422.71148061497325,17.93332219251337,3,187,3.478,1.852,53.76,0.99,0.9075,0.9090909090909091,50
CR19b175904-235,410.734375,472.63037109375,17.50146484375,2,32,3.666,2.349,8.73,0.993,0.9231,0.96875,50
CR19b175904-236,379.5323275862069,501.359375,16.920797413793103,3,29,2.754,1.154,10.53,0.9917,0.9283,0.7241379310344828,50
CR19b175904-237,426.1105324074074,456.9670138888889,17.406828703703702,3,27,3.652,5.443,7.394,0.9974,0.9778,0.5555555555555556,50
CR19b175904-238,403.1720905172414,480.5957614942529,19.04989224137931,2,435,8.667,1.78,50.19,0.9991,0.8271,0.9793103448275862,50
CR19b175904-239,399.3670460972851,483.0678733031674,18.382176187782804,2,442,8.466,1.119,52.21,0.9991,0.8348,0.995475113122172,50
CR19b175904-240,486.89499080882354,395.23046875,17.59145220588235,4,68,3.182,6.409,21.37,0.9982,0.8259,0.8676470588235294,50
CR19b175904-241,476.83984375,403.7763671875,17.830078125,3,16,1.646,5.671,9.721,0.4547,0.9925,0.4375,50
CR19b175904-242,428.09010416666666,461.10338541666664,17.511458333333334,2,60,4.751,2.213,12.63,0.9988,0.9093,0.9833333333333333,50
CR19b175904-243,417.2245168329177,465.22085411471323,18.22876402743142,2,401,6.408,1.541,62.58,0.9981,0.8932,0.9800498753117207,50
CR19b175904-244,454.515625,429.94921875,19.41796875,2,4,10.07,5.735,0.3972,0.8765,1.0,0.5,50
CR19b175904-245,470.15285326086956,414.2058423913044,17.391304347826086,2,23,3.211,6.077,7.163,0.9103,0.9478,0.8695652173913043,50
CR19b175904-246,492.1788770746888,392.3696836099585,18.228021265560166,4,241,4.112,2.505,58.61,0.9739,0.9207,0.9087136929460581,50
CR19b175904-247,436.25347222222223,448.40972222222223,17.52951388888889,4,18,1.65,4.7,10.91,0.5197,0.8922,0.3888888888888889,50
CR19b175904-248,475.7607421875,408.10986328125,17.45556640625,2,32,1.798,2.715,17.8,0.8372,1.0,0.65625,50
CR19b175904-249,385.37728469640643,493.8428787174721,19.46840148698885,2,807,14.46,1.085,55.79,0.9991,0.9234,0.9826517967781908,50
CR19b175904-250,379.6044921875,505.6767578125,17.11083984375,2,32,2.667,1.617,12.0,0.9797,0.8956,1.0,50
CR19b175904-251,392.8292776639344,493.2800973360656,18.30814549180328,2,122,5.318,2.41,22.94,0.9929,0.9921,0.860655737704918,50
CR19b175904-252,408.5754464285714,473.7058035714286,17.734375,4,35,5.429,3.959,6.447,0.9992,0.8411,0.9428571428571428,50
CR19b175904-253,462.2297794117647,427.6884191176471,17.498161764705884,4,17,1.917,1.683,8.87,0.824,0.9529,0.7058823529411765,50
CR19b175904-254,457.3657871462264,431.93094044811323,18.081736438679247,3,212,3.494,1.998,60.68,0.9891,0.8962,0.9481132075471698,50
CR19b175904-255,450.8463541666667,436.0807291666667,17.30859375,4,12,3.413,5.201,3.516,0.4633,1.0,0.5833333333333334,50
CR19b175904-256,466.9904513888889,415.7907986111111,17.61545138888889,1,18,3.615,2.895,4.979,0.9977,0.7511,0.9444444444444444,50
CR19b175904-257,483.97716346153845,405.77884615384613,17.778846153846153,1,13,3.352,38.02,3.878,0.7074,0.9508,0.5384615384615384,50
CR19b175904-258,466.2282608695652,421.25747282608694,17.578804347826086,2,23,2.722,2.428,8.451,0.9137,0.8009,0.34782608695652173,50
CR19b175904-259,470.90625,418.52941176470586,17.935661764705884,1,17,2.887,11.13,5.889,0.8567,0.9365,0.6470588235294118,50
CR19b175904-260,481.18055555555554,406.82465277777777,18.158854166666668,1,18,3.562,7.362,5.054,0.8033,1.0,0.3333333333333333,50
CR19b175904-261,518.6560734463277,375.140625,17.394420903954803,2,177,5.668,5.409,31.23,0.9983,0.9418,0.9830508474576272,50
CR19b175904-262,433.021484375,454.0947265625,17.5341796875,1,16,1.657,13.29,9.658,0.1809,0.9462,0.5,50
CR19b175904-263,457.1264508928571,438.96316964285717,18.218638392857144,3,140,3.595,2.412,38.94,0.9898,0.889,0.9357142857142857,50
CR19b175904-264,502.81597222222223,386.740162037037,17.53414351851852,2,27,2.931,7.502,9.213,0.7195,1.0,0.7037037037037037,50
CR19b175904-265,498.81640625,387.23828125,17.5390625,2,4,5.333,26.44,0.75,0.00071,0.99,0.75,50
CR19b175904-266,491.95870535714283,396.5890625,19.333035714285714,2,140,5.372,12.44,26.06,0.9987,0.9421,0.95,50
CR19b175904-267,419.74629606573706,470.4618712649402,18.964952689243027,2,502,11.16,1.455,44.99,0.999,0.8806,0.9920318725099602,50
CR19b175904-268,468.3098958333333,423.9270833333333,17.418154761904763,2,42,6.177,7.873,6.799,0.9933,1.0,0.9285714285714286,50
CR19b175904-269,493.82176302931595,398.7046518729642,18.41703990228013,4,307,6.048,1.475,50.76,0.9979,0.9212,0.9706840390879479,50
CR19b175904-270,400.0098207288401,489.67260971786834,19.046434169278996,2,638,9.769,1.601,65.31,0.9991,0.9138,0.9357366771159875,50
CR19b175904-271,474.517578125,417.806640625,17.130859375,1,8,2.907,2.215,2.752,0.8178,0.9375,0.875,50
CR19b175904-272,442.6080729166667,449.8196614583333,17.12890625,2,24,8.646,3.581,2.776,0.9938,0.8675,0.9166666666666666,50
CR19b175904-273,398.1204359965636,496.2288981958763,18.390893470790378,2,291,8.564,1.95,33.98,0.9984,0.8676,0.9759450171821306,50
CR19b175904-274,488.90914351851853,406.48148148148147,17.624614197530864,4,81,1.82,1.664,44.5,0.9718,0.8131,0.7037037037037037,50
CR19b175904-275,417.59714033018867,474.45681014150944,17.51061320754717,2,106,7.143,3.557,14.84,0.999,0.867,0.9905660377358491,50
CR19b175904-276,385.6040683962264,507.0035377358491,17.11821933962264,2,53,2.583,9.221,20.52,0.9529,0.8075,0.8301886792452831,50
CR19b175904-277,430.76785714285717,458.40625,17.232142857142858,3,7,7.191,6.291,0.9735,0.9255,0.8943,0.7142857142857143,50
CR19b175904-278,425.5494123931624,465.390625,17.388488247863247,2,117,4.689,1.523,24.95,0.999,0.8653,0.9743589743589743,50
CR19b175904-279,474.6328125,419.515625,18.9375,4,2,NaN,NaN,NaN,0.9756,1.0,0.5,50
CR19b175904-280,410.5071225071225,484.6681356837607,18.867565883190885,2,351,7.851,1.997,44.71,0.999,0.834,0.9686609686609686,50
CR19b175904-281,494.92018581081084,398.1161317567568,19.99028716216216,2,37,8.673,2.296,4.266,0.999,0.82,0.918918918918919,50
CR19b175904-282,411.9779411764706,481.14246323529414,17.24448529411765,1,17,3.234,6.01,5.256,0.9971,0.8388,0.9411764705882353,50
CR19b175904-283,401.43002717391306,490.20380434782606,19.059103260869566,3,23,9.571,1.549,2.403,0.9992,0.7122,1.0,50
CR19b175904-284,413.5046875,480.840625,17.228125,3,10,5.602,3.661,1.785,0.9397,0.732,0.9,50
CR19b175904-285,418.93973214285717,481.02566964285717,17.212053571428573,4,14,2.738,19.18,5.114,0.897,0.8743,0.7857142857142857,50
CR19b175904-286,465.9609375,428.9869791666667,17.8125,1,6,3.304,5.198,1.816,0.1783,1.0,0.6666666666666666,50
CR19b175904-287,431.9024241990847,464.7676272883295,18.548734267734552,2,437,9.914,2.29,44.08,0.999,0.8822,0.9702517162471396,50
CR19b175904-288,462.7395833333333,438.21875,17.723958333333332,1,3,21.98,16.28,0.1365,0.2981,1.0,0.6666666666666666,50
CR19b175904-289,425.19150904605266,471.3116091008772,18.933628015350877,4,456,9.27,2.581,49.19,0.9989,0.8793,0.8728070175438597,50
CR19b175904-290,514.4124672774869,384.81923538394415,18.72804864746946,4,573,6.191,1.813,92.55,0.9953,0.975,0.9458987783595113,50
CR19b175904-291,402.8487796833773,495.9067447229551,18.384812005277045,2,379,9.032,1.132,41.96,0.9991,0.8859,0.9894459102902374,50
CR19b175904-292,450.35014204545456,439.6661931818182,17.394176136363637,2,22,1.315,9.267,16.73,0.6155,0.9836,0.4090909090909091,50
CR19b175904-293,472.234375,425.9270833333333,17.291666666666668,1,3,261.6,628.4,0.01147,0.01476,1.0,0.6666666666666666,50
CR19b175904-294,420.50369318181816,477.23721590909093,17.566761363636363,2,55,3.005,2.393,18.3,0.9824,0.8371,0.9454545454545454,50
CR19b175904-295,484.3229166666667,411.62152777777777,17.625,2,9,5.535,22.45,1.626,0.7278,0.9178,0.6666666666666666,50
CR19b175904-296,442.3944024725275,453.46188186813185,17.811298076923077,2,91,2.42,4.606,37.61,0.9586,0.9521,0.7582417582417582,50
CR19b175904-297,493.8125,406.6451822916667,17.845703125,4,24,4.958,1.085,4.841,0.9941,0.9517,0.9583333333333334,50
CR19b175904-298,424.49776785714283,470.6841517857143,21.177455357142858,2,14,16.08,2.893,0.8707,0.9991,0.7514,1.0,50
CR19b175904-299,490.1535904255319,407.6449468085106,18.67121010638298,2,47,4.502,3.337,10.44,0.9908,0.8868,0.9361702127659575,50
CR19b175904-300,462.428375,445.094125,17.858,3,125,2.628,3.116,47.56,0.9948,0.9162,0.888,50
CR19b175904-301,393.39642857142854,505.9897321428571,17.21607142857143,2,35,1.892,6.953,18.5,0.863,0.9429,0.8,50
CR19b175904-302,498.3997269417476,401.127427184466,17.787317961165048,4,103,4.055,1.623,25.4,0.9981,0.8905,0.883495145631068,50
CR19b175904-303,495.3390625,403.959375,17.6203125,1,10,7.536,2.333,1.327,0.9983,0.872,1.0,50
CR19b175904-304,488.171875,412.53541666666666,17.529166666666665,4,15,6.279,1.625,2.389,0.9919,0.8693,0.7333333333333333,50
CR19b175904-305,408.50892857142856,494.8950892857143,17.575892857142858,3,7,4.375,2.369,1.6,0.2115,1.0,0.5714285714285714,50
CR19b175904-306,520.8703153052064,381.88846499102334,18.929252692998205,2,557,12.62,1.79,44.13,0.999,0.8876,0.9874326750448833,50
CR19b175904-307,478.57628676470586,419.18152573529414,17.311121323529413,2,34,2.29,2.029,14.85,0.9496,0.8253,0.9117647058823529,50
CR19b175904-308,416.8046875,484.4661458333333,16.953125,3,6,13.31,5.551,0.4509,0.831,0.9767,1.0,50
CR19b175904-309,474.5793269230769,424.71634615384613,17.693509615384617,1,13,3.502,2.424,3.712,0.7297,1.0,0.6923076923076923,50
CR19b175904-310,513.6177083333333,387.0052083333333,18.0125,2,15,15.3,5.163,0.9802,0.9992,0.8067,1.0,50
CR19b175904-311,407.3668305837563,488.25872461928935,19.933772208121827,2,197,9.15,1.186,21.53,0.9991,0.7342,0.949238578680203,50
CR19b175904-312,501.3412828947368,396.9243421052632,17.838815789473685,1,19,2.231,1.394,8.517,0.8114,1.0,0.631578947368421,50
CR19b175904-313,475.4505208333333,421.7005208333333,18.138020833333332,1,6,6.599,6.789,0.9092,0.8218,1.0,0.8333333333333334,50
CR19b175904-314,436.6168170797414,461.14779768318965,19.06640625,2,464,9.793,1.488,47.38,0.9991,0.8547,0.9913793103448276,50
CR19b175904-315,477.9078947368421,426.3363486842105,17.726151315789473,1,19,1.801,11.68,10.55,0.7457,1.0,0.7894736842105263,50
CR19b175904-316,508.0390625,392.43638392857144,17.998883928571427,2,14,2.376,3.817,5.892,0.6999,1.0,0.5,50
CR19b175904-317,430.82772943037975,467.7070806962025,21.540743670886076,3,79,7.783,3.236,10.15,0.999,0.8013,0.7088607594936709,50
CR19b175904-318,483.8712327075099,417.49888833992094,18.245923913043477,2,253,3.704,5.843,68.31,0.9664,0.9762,0.8972332015810277,50
CR19b175904-319,452.9228515625,452.4970703125,17.822265625,1,16,3.108,6.588,5.148,0.9662,0.975,1.0,50
CR19b175904-320,442.8624377076412,459.3025851328904,17.991538621262457,2,301,6.853,1.959,43.92,0.9991,0.8708,0.9767441860465116,50
CR19b175904-321,526.4302083333333,380.1458333333333,17.520833333333332,1,15,2.092,9.939,7.17,0.8962,0.7307,0.7333333333333333,50
CR19b175904-322,501.6796875,404.0625,18.125,4,6,9.695,20.48,0.6189,0.701,1.0,0.6666666666666666,50
CR19b175904-323,424.6430921052632,476.47861842105266,17.36266447368421,1,19,2.992,1.396,6.351,0.9971,0.9053,0.8947368421052632,50
CR19b175904-324,425.98125,479.41875,16.9328125,2,10,7.257,10.86,1.378,0.994,0.848,0.9,50
CR19b175904-325,450.91707871835445,457.45119659810126,17.44471914556962,2,316,5.435,2.686,58.14,0.999,0.8523,0.9715189873417721,50
CR19b175904-326,491.26370192307695,413.3473557692308,17.353846153846153,2,130,3.578,1.843,36.33,0.9929,0.8929,0.8153846153846154,50
CR19b175904-327,497.9375,405.7532169117647,17.868106617647058,4,34,3.074,4.401,11.06,0.959,0.7835,0.6764705882352942,50
CR19b175904-328,455.77734375,450.109375,17.375,1,24,2.176,2.508,11.03,0.9437,0.8767,0.7916666666666666,50
CR19b175904-329,411.80472301136365,488.9759588068182,19.611363636363638,2,440,11.19,1.799,39.33,0.9984,0.8665,0.9818181818181818,50
CR19b175904-330,428.2634154040404,469.57623106060606,22.353693181818183,2,99,6.037,5.841,16.4,0.9991,0.8749,0.9090909090909091,50
CR19b175904-331,463.5345052083333,441.5123697916667,17.326822916666668,2,24,4.543,12.69,5.283,0.9932,0.95,0.9583333333333334,50
CR19b175904-332,399.3276515151515,507.4725378787879,17.322443181818183,2,33,6.395,8.768,5.16,0.9986,0.9558,0.9696969696969697,50
CR19b175904-333,430.7319372213967,471.13435642644873,19.159198551263003,4,673,11.67,1.261,57.67,0.9991,0.9076,0.9732540861812778,50
CR19b175904-334,507.6706730769231,399.1045673076923,17.390625,2,13,2.162,10.19,6.014,0.8362,1.0,0.6923076923076923,50
CR19b175904-335,427.2370345744681,474.85339095744683,19.90591755319149,2,47,11.86,4.219,3.963,0.9991,0.8162,0.9361702127659575,50
CR19b175904-336,429.71791666666667,477.74875,17.425208333333334,4,75,2.495,2.319,30.06,0.9973,0.8413,0.9866666666666667,50
CR19b175904-337,515.7447916666666,384.72716346153845,19.168669871794872,2,39,7.626,10.73,5.114,0.9992,0.7395,1.0,50
CR19b175904-338,422.9247532894737,485.37294407894734,17.14391447368421,2,38,1.556,2.955,24.42,0.966,0.7858,0.7894736842105263,50
CR19b175904-339,535.2734375,371.3544921875,17.28125,2,16,4.349,1.487,3.679,0.9516,0.8625,0.875,50
CR19b175904-340,426.7513241525424,483.2944915254237,17.31779661016949,2,59,2.834,5.381,20.82,0.9029,0.9963,0.864406779661017,50
CR19b175904-341,481.07465277777777,425.84375,17.93402777777778,1,9,7.252,8.664,1.241,0.6467,1.0,0.8888888888888888,50
CR19b175904-342,494.7398897058824,414.82444852941177,17.79136029411765,4,17,8.268,7.099,2.056,0.9967,0.92,1.0,50
CR19b175904-343,423.65384615384613,481.9699519230769,17.594951923076923,1,13,5.757,2.917,2.258,0.9958,0.9015,1.0,50
CR19b175904-344,437.3010284810127,469.7693829113924,17.64695411392405,4,79,4.31,1.542,18.33,0.999,0.8792,1.0,50
CR19b175904-345,429.38778409090907,473.17329545454544,22.745738636363637,3,11,11.62,1.721,0.9464,0.9987,0.7673,1.0,50
CR19b175904-346,418.90345982142856,488.32645089285717,17.333705357142858,2,28,3.321,2.084,8.432,0.9972,0.59,1.0,50
CR19b175904-347,524.1171875,384.2102936126374,19.547862293956044,2,364,12.74,1.792,28.58,0.9991,0.8002,0.9725274725274725,50
CR19b175904-348,404.96490778688525,502.69550461065575,17.551805840163933,2,244,4.461,1.986,54.7,0.9952,0.9395,0.9631147540983607,50
CR19b175904-349,439.4898238455414,465.2211634156051,19.318172770700638,2,628,12.62,2.446,49.75,0.9982,0.885,0.9729299363057324,50
CR19b175904-350,513.453125,391.3483455882353,17.873161764705884,1,17,2.833,3.601,6.001,0.9391,0.8859,0.6470588235294118,50
CR19b175904-351,477.828125,432.693359375,17.455078125,4,8,2.474,3.063,3.233,0.2856,1.0,0.5,50
CR19b175904-352,406.2427083333333,501.23125,17.309375,4,15,12.04,2.075,1.246,0.9991,0.7893,1.0,50
CR19b175904-353,530.1324013157895,380.0074013157895,17.636513157894736,3,19,1.799,3.244,10.56,0.8067,0.96,0.5263157894736842,50
CR19b175904-354,442.11411830357144,470.92689732142856,17.338448660714285,2,56,2.915,2.059,19.21,0.9978,0.8321,0.8571428571428571,50
CR19b175904-355,526.6822916666666,381.9079861111111,18.95138888888889,4,9,9.054,20.25,0.994,0.9987,0.5622,1.0,50
CR19b175904-356,472.02941176470586,436.71599264705884,17.325367647058822,1,17,1.56,1.135,10.9,0.707,1.0,0.5294117647058824,50
CR19b175904-357,435.0316220238095,473.69642857142856,17.865550595238094,2,210,4.79,1.14,43.84,0.9989,0.9282,0.919047619047619,50
CR19b175904-358,459.9807692307692,449.5159254807692,17.67157451923077,4,52,2.624,1.32,19.82,0.9927,0.9204,0.8846153846153846,50
CR19b175904-359,410.17534722222223,507.0677083333333,17.19965277777778,3,9,2.671,1.583,3.37,0.4875,0.9711,0.5555555555555556,50
CR19b175904-360,483.90729166666665,422.478125,17.884375,1,15,2.224,1.325,6.746,0.8302,0.94,0.8,50
CR19b175904-361,540.1839978448276,371.2354525862069,17.034213362068964,2,58,2.646,1.599,21.92,0.9855,0.959,0.896551724137931,50
CR19b175904-362,492.9045737547893,420.4853927203065,18.09464798850575,2,261,4.487,1.986,58.17,0.9942,0.9766,0.946360153256705,50
CR19b175904-363,418.69901315789474,493.37417763157896,17.129934210526315,2,19,2.68,4.995,7.09,0.9127,0.8053,0.7894736842105263,50
CR19b175904-364,446.4590909090909,466.03125,18.06221590909091,2,275,5.009,2.033,54.9,0.9987,0.8818,0.9709090909090909,50
CR19b175904-365,470.109375,442.0859375,17.968191964285715,2,28,3.618,1.695,7.74,0.9858,0.9664,0.6428571428571429,50
CR19b175904-366,411.9442531779661,499.6586334745763,17.51761122881356,2,118,2.975,1.409,39.66,0.9848,0.94,0.940677966101695,50
CR19b175904-367,530.4424715909091,383.98579545454544,17.808238636363637,2,22,3.129,6.15,7.03,0.994,0.8455,0.5909090909090909,50
CR19b175904-368,423.875,491.6432291666667,17.54861111111111,1,18,3.102,1.569,5.802,0.9839,0.9311,0.8888888888888888,50
CR19b175904-369,534.2433035714286,376.24776785714283,16.872767857142858,2,7,4.572,5.441,1.531,0.4101,1.0,0.5714285714285714,50
CR19b175904-370,537.3708333333333,378.0671875,17.6546875,2,30,2.441,4.663,12.29,0.9382,0.9907,0.5333333333333333,50
CR19b175904-371,433.4534254807692,481.6105769230769,17.720853365384617,2,52,3.79,1.547,13.72,0.9955,0.9246,0.8269230769230769,50
CR19b175904-372,423.2913602941176,488.36672794117646,17.496323529411764,4,17,1.429,2.205,11.9,0.9559,0.7047,0.7647058823529411,50
CR19b175904-373,527.2725290697674,390.40470566860466,18.20612281976744,4,172,2.806,1.376,61.29,0.9853,0.9047,0.9069767441860465,50
